Region,Date,Highest-priced hour,Lowest-priced hour
SA,2019-07-07,13,2
SA,2019-07-08,18,4
SA,2019-07-09,18,13
SA,2019-07-10,20,10
SA,2019-07-11,10,5
SA,2019-07-12,17,4
SA,2019-07-13,17,13
SA,2019-07-14,18,16
SA,2019-07-15,17,3
SA,2019-07-16,18,3
SA,2019-07-17,17,13
SA,2019-07-18,8,14
SA,2019-07-19,17,14
SA,2019-07-20,18,14
SA,2019-07-21,18,4
SA,2019-07-22,18,3
SA,2019-07-23,18,4
SA,2019-07-24,23,2
SA,2019-07-25,18,12
SA,2019-07-26,17,2
SA,2019-07-27,0,13
SA,2019-07-28,17,11
SA,2019-07-29,7,4
SA,2019-07-30,17,4
SA,2019-07-31,7,8
SA,2019-08-01,18,4
SA,2019-08-02,23,4
SA,2019-08-03,0,13
SA,2019-08-04,18,13
SA,2019-08-05,18,4
SA,2019-08-06,18,3
SA,2019-08-07,19,22
SA,2019-08-08,18,5
SA,2019-08-09,18,13
SA,2019-08-10,8,15
SA,2019-08-11,18,9
SA,2019-08-12,17,3
SA,2019-08-13,18,11
SA,2019-08-14,18,13
SA,2019-08-15,7,5
SA,2019-08-16,18,3
SA,2019-08-17,16,10
SA,2019-08-18,18,9
SA,2019-08-19,18,13
SA,2019-08-20,7,15
SA,2019-08-21,8,13
SA,2019-08-22,18,2
SA,2019-08-23,7,14
SA,2019-08-24,18,6
SA,2019-08-25,19,11
SA,2019-08-26,19,15
SA,2019-08-27,18,15
SA,2019-08-28,18,14
SA,2019-08-29,7,11
SA,2019-08-30,18,6
SA,2019-08-31,17,10
SA,2019-09-01,23,12
SA,2019-09-02,18,15
SA,2019-09-03,18,15
SA,2019-09-04,18,12
SA,2019-09-05,6,14
SA,2019-09-06,13,2
SA,2019-09-07,18,14
SA,2019-09-08,19,13
SA,2019-09-09,18,3
SA,2019-09-10,19,13
SA,2019-09-11,18,12
SA,2019-09-12,18,11
SA,2019-09-13,23,14
SA,2019-09-14,18,14
SA,2019-09-15,23,13
SA,2019-09-16,18,10
SA,2019-09-17,18,9
SA,2019-09-18,0,22
SA,2019-09-19,17,9
SA,2019-09-20,8,14
SA,2019-09-21,23,13
SA,2019-09-22,18,14
SA,2019-09-23,18,2
SA,2019-09-24,19,3
SA,2019-09-25,19,10
SA,2019-09-26,18,11
SA,2019-09-27,18,7
SA,2019-09-28,23,8
SA,2019-09-29,18,13
SA,2019-09-30,18,9
SA,2019-10-01,18,6
SA,2019-10-02,18,10
SA,2019-10-03,18,10
SA,2019-10-04,19,12
SA,2019-10-05,18,10
SA,2019-10-06,23,10
SA,2019-10-07,9,13
SA,2019-10-08,18,4
SA,2019-10-09,18,1
SA,2019-10-10,18,15
SA,2019-10-11,18,23
SA,2019-10-12,18,0
SA,2019-10-13,18,16
SA,2019-10-14,18,14
SA,2019-10-15,6,22
SA,2019-10-16,6,14
SA,2019-10-17,19,12
SA,2019-10-18,19,12
SA,2019-10-19,23,13
SA,2019-10-20,18,13
SA,2019-10-21,18,2
SA,2019-10-22,5,11
SA,2019-10-23,18,9
SA,2019-10-24,16,10
SA,2019-10-25,5,11
SA,2019-10-26,20,10
SA,2019-10-27,18,15
SA,2019-10-28,18,13
SA,2019-10-29,17,9
SA,2019-10-30,18,22
SA,2019-10-31,18,5
SA,2019-11-01,15,19
SA,2019-11-02,8,12
SA,2019-11-03,23,13
SA,2019-11-04,23,12
SA,2019-11-05,18,14
SA,2019-11-06,6,11
SA,2019-11-07,18,9
SA,2019-11-08,6,13
SA,2019-11-09,9,13
SA,2019-11-10,19,12
SA,2019-11-11,18,10
SA,2019-11-12,5,17
SA,2019-11-13,19,14
SA,2019-11-14,6,13
SA,2019-11-15,6,18
SA,2019-11-16,18,21
SA,2019-11-17,18,11
SA,2019-11-18,23,12
SA,2019-11-19,23,10
SA,2019-11-20,18,12
SA,2019-11-21,12,14
SA,2019-11-22,5,1
SA,2019-11-23,23,12
SA,2019-11-24,18,11
SA,2019-11-25,0,13
SA,2019-11-26,18,7
SA,2019-11-27,18,8
SA,2019-11-28,23,12
SA,2019-11-29,7,12
SA,2019-11-30,1,13
SA,2019-12-01,19,3
SA,2019-12-02,19,14
SA,2019-12-03,19,14
SA,2019-12-04,19,14
SA,2019-12-05,19,14
SA,2019-12-06,6,13
SA,2019-12-07,19,13
SA,2019-12-08,18,11
SA,2019-12-09,5,15
SA,2019-12-10,6,13
SA,2019-12-11,5,16
SA,2019-12-12,20,15
SA,2019-12-13,6,17
SA,2019-12-14,20,11
SA,2019-12-15,23,11
SA,2019-12-16,18,22
SA,2019-12-17,16,1
SA,2019-12-18,14,3
SA,2019-12-19,18,3
SA,2019-12-20,17,18
SA,2019-12-21,0,10
SA,2019-12-22,23,8
SA,2019-12-23,0,13
SA,2019-12-24,1,11
SA,2019-12-25,18,15
SA,2019-12-26,19,7
SA,2019-12-27,18,1
SA,2019-12-28,23,9
SA,2019-12-29,17,8
SA,2019-12-30,15,3
SA,2019-12-31,23,13
SA,2020-01-01,20,9
SA,2020-01-02,18,2
SA,2020-01-03,18,7
SA,2020-01-04,20,15
SA,2020-01-05,18,13
SA,2020-01-06,8,1
SA,2020-01-07,16,2
SA,2020-01-08,18,1
SA,2020-01-09,18,3
SA,2020-01-10,7,2
SA,2020-01-11,23,14
SA,2020-01-12,19,10
SA,2020-01-13,18,1
SA,2020-01-14,19,3
SA,2020-01-15,9,16
SA,2020-01-16,6,12
SA,2020-01-17,19,2
SA,2020-01-18,23,11
SA,2020-01-19,10,21
SA,2020-01-20,7,13
SA,2020-01-21,19,13
SA,2020-01-22,18,3
SA,2020-01-23,6,11
SA,2020-01-24,20,15
SA,2020-01-25,19,12
SA,2020-01-26,18,11
SA,2020-01-27,18,12
SA,2020-01-28,16,21
SA,2020-01-29,15,3
SA,2020-01-30,18,4
SA,2020-01-31,13,4
SA,2020-02-01,1,15
SA,2020-02-02,4,10
SA,2020-02-03,6,13
SA,2020-02-04,14,10
SA,2020-02-05,12,10
SA,2020-02-06,19,21
SA,2020-02-07,23,4
SA,2020-02-08,18,2
SA,2020-02-09,20,11
SA,2020-02-10,9,14
SA,2020-02-11,20,14
SA,2020-02-12,15,12
SA,2020-02-13,8,1
SA,2020-02-14,7,17
SA,2020-02-15,23,15
SA,2020-02-16,19,4
SA,2020-02-17,16,17
SA,2020-02-18,0,14
SA,2020-02-19,6,14
SA,2020-02-20,18,9
SA,2020-02-21,6,14
SA,2020-02-22,18,3
SA,2020-02-23,3,8
SA,2020-02-24,18,3
SA,2020-02-25,6,14
SA,2020-02-26,19,9
SA,2020-02-27,10,15
SA,2020-02-28,6,12
SA,2020-02-29,18,13
SA,2020-03-01,0,22
SA,2020-03-02,14,8
SA,2020-03-03,17,11
SA,2020-03-04,12,3
SA,2020-03-05,10,11
SA,2020-03-06,18,15
SA,2020-03-07,18,2
SA,2020-03-08,18,11
SA,2020-03-09,6,13
SA,2020-03-10,18,2
SA,2020-03-11,18,2
SA,2020-03-12,18,2
SA,2020-03-13,6,2
SA,2020-03-14,18,12
SA,2020-03-15,18,10
SA,2020-03-16,18,1
SA,2020-03-17,16,2
SA,2020-03-18,18,3
SA,2020-03-19,17,2
SA,2020-03-20,18,2
SA,2020-03-21,18,14
SA,2020-03-22,17,14
SA,2020-03-23,17,3
SA,2020-03-24,8,2
SA,2020-03-25,17,10
SA,2020-03-26,18,2
SA,2020-03-27,18,2
SA,2020-03-28,18,12
SA,2020-03-29,18,13
SA,2020-03-30,17,14
SA,2020-03-31,17,10
SA,2020-04-01,17,3
SA,2020-04-02,23,3
SA,2020-04-03,17,23
SA,2020-04-04,18,14
SA,2020-04-05,18,12
SA,2020-04-06,18,3
SA,2020-04-07,18,3
SA,2020-04-08,18,3
SA,2020-04-09,23,3
SA,2020-04-10,17,11
SA,2020-04-11,18,12
SA,2020-04-12,17,9
SA,2020-04-13,18,10
SA,2020-04-14,18,3
SA,2020-04-15,17,14
SA,2020-04-16,6,16
SA,2020-04-17,18,3
SA,2020-04-18,18,4
SA,2020-04-19,2,22
SA,2020-04-20,18,4
SA,2020-04-21,1,11
SA,2020-04-22,17,13
SA,2020-04-23,17,4
SA,2020-04-24,18,13
SA,2020-04-25,18,14
SA,2020-04-26,23,11
SA,2020-04-27,18,10
SA,2020-04-28,17,11
SA,2020-04-29,17,3
SA,2020-04-30,8,13
SA,2020-05-01,17,4
SA,2020-05-02,23,3
SA,2020-05-03,18,13
SA,2020-05-04,17,3
SA,2020-05-05,17,22
SA,2020-05-06,17,1
SA,2020-05-07,17,13
SA,2020-05-08,17,11
SA,2020-05-09,23,12
SA,2020-05-10,17,12
SA,2020-05-11,18,11
SA,2020-05-12,17,12
SA,2020-05-13,17,4
SA,2020-05-14,18,3
SA,2020-05-15,17,3
SA,2020-05-16,18,11
SA,2020-05-17,17,11
SA,2020-05-18,17,3
SA,2020-05-19,8,14
SA,2020-05-20,17,3
SA,2020-05-21,17,4
SA,2020-05-22,9,4
SA,2020-05-23,8,14
SA,2020-05-24,17,3
SA,2020-05-25,17,3
SA,2020-05-26,17,3
SA,2020-05-27,17,3
SA,2020-05-28,17,13
SA,2020-05-29,17,12
SA,2020-05-30,17,12
SA,2020-05-31,17,13
SA,2020-06-01,9,3
SA,2020-06-02,17,3
SA,2020-06-03,17,2
SA,2020-06-04,18,4
SA,2020-06-05,17,13
SA,2020-06-06,16,4
SA,2020-06-07,17,5
SA,2020-06-08,17,10
SA,2020-06-09,17,3
SA,2020-06-10,17,4
SA,2020-06-11,18,13
SA,2020-06-12,0,22
SA,2020-06-13,17,3
SA,2020-06-14,17,3
SA,2020-06-15,17,3
SA,2020-06-16,17,4
SA,2020-06-17,17,23
SA,2020-06-18,17,12
SA,2020-06-19,17,9
SA,2020-06-20,17,4
SA,2020-06-21,17,3
SA,2020-06-22,8,4
SA,2020-06-23,17,5
SA,2020-06-24,17,4
SA,2020-06-25,18,4
SA,2020-06-26,17,12
SA,2020-06-27,17,12
SA,2020-06-28,17,13
SA,2020-06-29,8,3
SA,2020-06-30,7,12
SA,2020-07-01,17,3
SA,2020-07-02,8,3
SA,2020-07-03,12,3
SA,2020-07-04,18,5
SA,2020-07-05,17,3
SA,2020-07-06,17,22
SA,2020-07-07,17,3
SA,2020-07-08,17,13
SA,2020-07-09,17,12
SA,2020-07-10,8,3
SA,2020-07-11,18,4
SA,2020-07-12,18,6
SA,2020-07-13,17,2
SA,2020-07-14,17,3
SA,2020-07-15,22,13
SA,2020-07-16,8,13
SA,2020-07-17,8,14
SA,2020-07-18,23,4
SA,2020-07-19,18,16
SA,2020-07-20,6,2
SA,2020-07-21,18,1
SA,2020-07-22,17,4
SA,2020-07-23,18,2
SA,2020-07-24,18,13
SA,2020-07-25,18,16
SA,2020-07-26,17,6
SA,2020-07-27,8,14
SA,2020-07-28,18,2
SA,2020-07-29,6,13
SA,2020-07-30,16,14
SA,2020-07-31,7,13
SA,2020-08-01,20,12
SA,2020-08-02,17,13
SA,2020-08-03,8,13
SA,2020-08-04,18,11
SA,2020-08-05,16,12
SA,2020-08-06,0,13
SA,2020-08-07,10,4
SA,2020-08-08,9,4
SA,2020-08-09,0,11
SA,2020-08-10,17,12
SA,2020-08-11,17,4
SA,2020-08-12,17,3
SA,2020-08-13,23,4
SA,2020-08-14,11,4
SA,2020-08-15,23,15
SA,2020-08-16,18,14
SA,2020-08-17,18,12
SA,2020-08-18,17,16
SA,2020-08-19,9,16
SA,2020-08-20,15,4
SA,2020-08-21,18,1
SA,2020-08-22,0,12
SA,2020-08-23,18,13
SA,2020-08-24,18,13
SA,2020-08-25,18,17
SA,2020-08-26,18,13
SA,2020-08-27,6,12
SA,2020-08-28,18,13
SA,2020-08-29,0,13
SA,2020-08-30,18,1
SA,2020-08-31,18,14
SA,2020-09-01,0,10
SA,2020-09-02,18,14
SA,2020-09-03,18,10
SA,2020-09-04,9,12
SA,2020-09-05,18,12
SA,2020-09-06,0,23
SA,2020-09-07,18,12
SA,2020-09-08,16,3
SA,2020-09-09,17,11
SA,2020-09-10,17,8
SA,2020-09-11,17,5
SA,2020-09-12,18,1
SA,2020-09-13,18,12
SA,2020-09-14,18,3
SA,2020-09-15,18,12
SA,2020-09-16,18,4
SA,2020-09-17,23,10
SA,2020-09-18,7,11
SA,2020-09-19,18,8
SA,2020-09-20,18,12
SA,2020-09-21,18,10
SA,2020-09-22,18,13
SA,2020-09-23,23,12
SA,2020-09-24,18,12
SA,2020-09-25,9,11
SA,2020-09-26,19,13
SA,2020-09-27,18,14
SA,2020-09-28,18,12
SA,2020-09-29,17,0
SA,2020-09-30,8,14
SA,2020-10-01,18,11
SA,2020-10-02,17,9
SA,2020-10-03,23,7
SA,2020-10-04,16,20
SA,2020-10-05,17,9
SA,2020-10-06,18,12
SA,2020-10-07,15,10
SA,2020-10-08,18,12
SA,2020-10-09,18,11
SA,2020-10-10,18,13
SA,2020-10-11,18,13
SA,2020-10-12,5,13
SA,2020-10-13,5,11
SA,2020-10-14,5,12
SA,2020-10-15,18,3
SA,2020-10-16,17,3
SA,2020-10-17,6,12
SA,2020-10-18,18,14
SA,2020-10-19,6,13
SA,2020-10-20,18,13
SA,2020-10-21,6,12
SA,2020-10-22,16,22
SA,2020-10-23,7,22
SA,2020-10-24,19,12
SA,2020-10-25,19,10
SA,2020-10-26,6,11
SA,2020-10-27,6,16
SA,2020-10-28,5,11
SA,2020-10-29,9,14
SA,2020-10-30,23,1
SA,2020-10-31,6,9
SA,2020-11-01,18,12
SA,2020-11-02,18,10
SA,2020-11-03,17,9
SA,2020-11-04,20,15
SA,2020-11-05,18,15
SA,2020-11-06,6,15
SA,2020-11-07,0,7
SA,2020-11-08,18,9
SA,2020-11-09,18,3
SA,2020-11-10,18,22
SA,2020-11-11,6,9
SA,2020-11-12,23,3
SA,2020-11-13,18,14
SA,2020-11-14,19,22
SA,2020-11-15,16,8
SA,2020-11-16,19,13
SA,2020-11-17,18,11
SA,2020-11-18,17,9
SA,2020-11-19,17,9
SA,2020-11-20,22,14
SA,2020-11-21,17,22
SA,2020-11-22,17,11
SA,2020-11-23,6,14
SA,2020-11-24,5,14
SA,2020-11-25,17,9
SA,2020-11-26,18,7
SA,2020-11-27,18,9
SA,2020-11-28,14,21
SA,2020-11-29,18,8
SA,2020-11-30,18,9
SA,2020-12-01,5,12
SA,2020-12-02,23,0
SA,2020-12-03,18,14
SA,2020-12-04,11,9
SA,2020-12-05,0,12
SA,2020-12-06,19,9
SA,2020-12-07,23,11
SA,2020-12-08,19,13
SA,2020-12-09,18,11
SA,2020-12-10,20,14
SA,2020-12-11,19,8
SA,2020-12-12,22,10
SA,2020-12-13,0,9
SA,2020-12-14,16,9
SA,2020-12-15,8,14
SA,2020-12-16,6,12
SA,2020-12-17,5,17
SA,2020-12-18,19,13
SA,2020-12-19,3,14
SA,2020-12-20,19,2
SA,2020-12-21,7,16
SA,2020-12-22,21,15
SA,2020-12-23,5,12
SA,2020-12-24,0,14
SA,2020-12-25,23,14
SA,2020-12-26,19,11
SA,2020-12-27,0,8
SA,2020-12-28,23,17
SA,2020-12-29,23,13
SA,2020-12-30,0,10
SA,2020-12-31,23,9
SA,2021-01-01,0,11
SA,2021-01-02,5,15
SA,2021-01-03,7,14
SA,2021-01-04,0,8
SA,2021-01-05,23,16
SA,2021-01-06,0,13
SA,2021-01-07,20,10
SA,2021-01-08,18,3
SA,2021-01-09,18,10
SA,2021-01-10,18,11
SA,2021-01-11,13,9
SA,2021-01-12,19,9
SA,2021-01-13,10,15
SA,2021-01-14,23,14
SA,2021-01-15,0,12
SA,2021-01-16,5,14
SA,2021-01-17,18,14
SA,2021-01-18,0,15
SA,2021-01-19,0,12
SA,2021-01-20,18,3
SA,2021-01-21,18,11
SA,2021-01-22,3,10
SA,2021-01-23,18,8
SA,2021-01-24,18,11
SA,2021-01-25,15,9
SA,2021-01-26,1,16
SA,2021-01-27,20,9
SA,2021-01-28,8,1
SA,2021-01-29,5,14
SA,2021-01-30,5,14
SA,2021-01-31,21,9
SA,2021-02-01,7,15
SA,2021-02-02,6,9
SA,2021-02-03,23,8
SA,2021-02-04,7,20
SA,2021-02-05,19,15
SA,2021-02-06,23,14
SA,2021-02-07,0,12
SA,2021-02-08,6,11
SA,2021-02-09,18,2
SA,2021-02-10,18,1
SA,2021-02-11,19,3
SA,2021-02-12,19,13
SA,2021-02-13,4,13
SA,2021-02-14,5,11
SA,2021-02-15,18,10
SA,2021-02-16,17,10
SA,2021-02-17,18,2
SA,2021-02-18,19,10
SA,2021-02-19,14,3
SA,2021-02-20,1,12
SA,2021-02-21,0,14
SA,2021-02-22,6,14
SA,2021-02-23,5,9
SA,2021-02-24,19,15
SA,2021-02-25,6,14
SA,2021-02-26,6,15
SA,2021-02-27,18,14
SA,2021-02-28,19,14
SA,2021-03-01,6,11
SA,2021-03-02,14,10
SA,2021-03-03,6,13
SA,2021-03-04,19,13
SA,2021-03-05,4,14
SA,2021-03-06,18,13
SA,2021-03-07,7,11
SA,2021-03-08,0,12
SA,2021-03-09,18,11
SA,2021-03-10,23,11
SA,2021-03-11,17,14
SA,2021-03-12,19,11
SA,2021-03-13,0,14
SA,2021-03-14,19,13
SA,2021-03-15,6,10
SA,2021-03-16,13,10
SA,2021-03-17,16,22
SA,2021-03-18,17,10
SA,2021-03-19,6,9
SA,2021-03-20,23,11
SA,2021-03-21,17,11
SA,2021-03-22,6,21
SA,2021-03-23,6,14
SA,2021-03-24,6,14
SA,2021-03-25,18,13
SA,2021-03-26,5,13
SA,2021-03-27,0,15
SA,2021-03-28,18,14
SA,2021-03-29,6,14
SA,2021-03-30,6,12
SA,2021-03-31,17,10
SA,2021-04-01,17,8
SA,2021-04-02,18,10
SA,2021-04-03,17,12
SA,2021-04-04,5,12
SA,2021-04-05,18,11
SA,2021-04-06,17,11
SA,2021-04-07,18,11
SA,2021-04-08,20,11
SA,2021-04-09,18,3
SA,2021-04-10,0,11
SA,2021-04-11,18,10
SA,2021-04-12,18,10
SA,2021-04-13,18,12
SA,2021-04-14,23,12
SA,2021-04-15,6,12
SA,2021-04-16,11,15
SA,2021-04-17,18,14
SA,2021-04-18,19,10
SA,2021-04-19,6,11
SA,2021-04-20,18,14
SA,2021-04-21,7,14
SA,2021-04-22,18,10
SA,2021-04-23,7,3
SA,2021-04-24,17,12
SA,2021-04-25,18,10
SA,2021-04-26,18,12
SA,2021-04-27,18,12
SA,2021-04-28,7,11
SA,2021-04-29,18,12
SA,2021-04-30,16,11
SA,2021-05-01,17,10
SA,2021-05-02,20,13
SA,2021-05-03,18,22
SA,2021-05-04,17,14
SA,2021-05-05,18,10
SA,2021-05-06,17,3
SA,2021-05-07,18,4
SA,2021-05-08,17,3
SA,2021-05-09,18,13
SA,2021-05-10,18,12
SA,2021-05-11,18,3
SA,2021-05-12,17,3
SA,2021-05-13,14,12
SA,2021-05-14,17,3
SA,2021-05-15,17,11
SA,2021-05-16,18,13
SA,2021-05-17,17,3
SA,2021-05-18,17,12
SA,2021-05-19,16,11
SA,2021-05-20,15,3
SA,2021-05-21,16,12
SA,2021-05-22,17,12
SA,2021-05-23,17,9
SA,2021-05-24,16,10
SA,2021-05-25,14,3
SA,2021-05-26,17,3
SA,2021-05-27,7,3
SA,2021-05-28,7,17
SA,2021-05-29,19,9
SA,2021-05-30,18,11
SA,2021-05-31,18,3
SA,2021-06-01,16,22
SA,2021-06-02,19,0
SA,2021-06-03,8,23
SA,2021-06-04,17,1
SA,2021-06-05,17,13
SA,2021-06-06,17,13
SA,2021-06-07,17,10
SA,2021-06-08,17,2
SA,2021-06-09,7,14
SA,2021-06-10,17,4
SA,2021-06-11,16,17
SA,2021-06-12,18,12
SA,2021-06-13,22,13
SA,2021-06-14,20,19
SA,2021-06-15,7,19
SA,2021-06-16,16,0
SA,2021-06-17,7,3
SA,2021-06-18,7,13
SA,2021-06-19,18,13
SA,2021-06-20,18,11
SA,2021-06-21,17,21
SA,2021-06-22,8,11
SA,2021-06-23,17,3
SA,2021-06-24,7,3
SA,2021-06-25,5,14
SA,2021-06-26,17,13
SA,2021-06-27,17,2
SA,2021-06-28,17,11
SA,2021-06-29,17,13
SA,2021-06-30,17,3
SA,2021-07-01,17,13
SA,2021-07-02,9,12
SA,2021-07-03,1,12
SA,2021-07-04,18,11
SA,2021-07-05,16,5
SA,2021-07-06,17,4
SA,2021-07-07,17,4
SA,2021-07-08,23,3
SA,2021-07-09,8,5
SA,2021-07-10,2,13
SA,2021-07-11,0,10
SA,2021-07-12,18,4
SA,2021-07-13,17,11
SA,2021-07-14,10,12
SA,2021-07-15,17,14
SA,2021-07-16,20,3
SA,2021-07-17,18,14
SA,2021-07-18,19,3
SA,2021-07-19,17,23
SA,2021-07-20,19,2
SA,2021-07-21,18,1
SA,2021-07-22,21,3
SA,2021-07-23,13,3
SA,2021-07-24,14,3
SA,2021-07-25,18,12
SA,2021-07-26,17,12
SA,2021-07-27,17,11
SA,2021-07-28,18,11
SA,2021-07-29,7,13
SA,2021-07-30,7,3
SA,2021-07-31,21,12
SA,2021-08-01,18,12
SA,2021-08-02,9,15
SA,2021-08-03,18,13
SA,2021-08-04,8,3
SA,2021-08-05,20,3
SA,2021-08-06,18,4
SA,2021-08-07,18,13
SA,2021-08-08,18,11
SA,2021-08-09,18,11
SA,2021-08-10,18,14
SA,2021-08-11,18,16
SA,2021-08-12,18,3
SA,2021-08-13,0,12
SA,2021-08-14,17,11
SA,2021-08-15,1,13
SA,2021-08-16,18,14
SA,2021-08-17,18,3
SA,2021-08-18,18,12
SA,2021-08-19,0,23
SA,2021-08-20,22,14
SA,2021-08-21,21,13
SA,2021-08-22,0,11
SA,2021-08-23,18,15
SA,2021-08-24,8,11
SA,2021-08-25,18,3
SA,2021-08-26,18,15
SA,2021-08-27,18,11
SA,2021-08-28,19,10
SA,2021-08-29,18,13
SA,2021-08-30,0,11
SA,2021-08-31,23,12
SA,2021-09-01,1,8
SA,2021-09-02,18,10
SA,2021-09-03,11,13
SA,2021-09-04,17,15
SA,2021-09-05,18,13
SA,2021-09-06,18,12
SA,2021-09-07,21,13
SA,2021-09-08,17,12
SA,2021-09-09,23,11
SA,2021-09-10,1,12
SA,2021-09-11,18,10
SA,2021-09-12,18,15
SA,2021-09-13,18,11
SA,2021-09-14,18,10
SA,2021-09-15,18,12
SA,2021-09-16,17,11
SA,2021-09-17,19,10
SA,2021-09-18,18,10
SA,2021-09-19,18,12
SA,2021-09-20,18,12
SA,2021-09-21,19,3
SA,2021-09-22,19,13
SA,2021-09-23,18,13
SA,2021-09-24,1,14
SA,2021-09-25,18,12
SA,2021-09-26,18,9
SA,2021-09-27,17,9
SA,2021-09-28,20,2
SA,2021-09-29,9,2
SA,2021-09-30,12,13
SA,2021-10-01,18,13
SA,2021-10-02,18,13
SA,2021-10-03,0,15
SA,2021-10-04,17,7
SA,2021-10-05,18,11
SA,2021-10-06,0,8
SA,2021-10-07,18,11
SA,2021-10-08,18,12
SA,2021-10-09,0,10
SA,2021-10-10,18,13
SA,2021-10-11,6,14
SA,2021-10-12,6,12
SA,2021-10-13,19,11
SA,2021-10-14,17,10
SA,2021-10-15,6,12
SA,2021-10-16,18,3
SA,2021-10-17,18,11
SA,2021-10-18,18,13
SA,2021-10-19,18,10
SA,2021-10-20,5,8
SA,2021-10-21,23,11
SA,2021-10-22,1,12
SA,2021-10-23,20,14
SA,2021-10-24,19,13
SA,2021-10-25,18,12
SA,2021-10-26,18,9
SA,2021-10-27,10,13
SA,2021-10-28,0,14
SA,2021-10-29,18,12
SA,2021-10-30,18,13
SA,2021-10-31,18,8
SA,2021-11-01,17,12
SA,2021-11-02,16,9
SA,2021-11-03,6,15
SA,2021-11-04,6,13
SA,2021-11-05,18,2
SA,2021-11-06,18,16
SA,2021-11-07,18,14
SA,2021-11-08,18,15
SA,2021-11-09,17,11
SA,2021-11-10,6,12
SA,2021-11-11,21,12
SA,2021-11-12,19,12
SA,2021-11-13,1,13
SA,2021-11-14,0,12
SA,2021-11-15,19,13
SA,2021-11-16,18,12
SA,2021-11-17,19,5
SA,2021-11-18,18,8
SA,2021-11-19,23,2
SA,2021-11-20,0,14
SA,2021-11-21,19,13
SA,2021-11-22,18,11
SA,2021-11-23,8,12
SA,2021-11-24,5,13
SA,2021-11-25,7,13
SA,2021-11-26,20,13
SA,2021-11-27,19,13
SA,2021-11-28,5,12
SA,2021-11-29,18,10
SA,2021-11-30,12,7
SA,2021-12-01,20,7
SA,2021-12-02,20,13
SA,2021-12-03,14,2
SA,2021-12-04,19,12
SA,2021-12-05,19,8
SA,2021-12-06,5,13
SA,2021-12-07,5,13
SA,2021-12-08,0,11
SA,2021-12-09,21,15
SA,2021-12-10,23,14
SA,2021-12-11,19,11
SA,2021-12-12,17,9
SA,2021-12-13,13,4
SA,2021-12-14,19,14
SA,2021-12-15,6,16
SA,2021-12-16,18,9
SA,2021-12-17,18,11
SA,2021-12-18,0,3
SA,2021-12-19,3,11
SA,2021-12-20,19,11
SA,2021-12-21,4,11
SA,2021-12-22,0,14
SA,2021-12-23,23,13
SA,2021-12-24,19,14
SA,2021-12-25,0,12
SA,2021-12-26,23,7
SA,2021-12-27,23,11
SA,2021-12-28,19,10
SA,2021-12-29,12,9
SA,2021-12-30,19,9
SA,2021-12-31,18,7
SA,2022-01-01,17,7
SA,2022-01-02,1,14
SA,2022-01-03,4,13
SA,2022-01-04,20,15
SA,2022-01-05,23,16
SA,2022-01-06,0,13
SA,2022-01-07,8,16
SA,2022-01-08,19,11
SA,2022-01-09,19,12
SA,2022-01-10,12,7
SA,2022-01-11,14,2
SA,2022-01-12,18,3
SA,2022-01-13,0,13
SA,2022-01-14,22,16
SA,2022-01-15,19,12
SA,2022-01-16,18,13
SA,2022-01-17,5,13
SA,2022-01-18,6,11
SA,2022-01-19,20,12
SA,2022-01-20,19,9
SA,2022-01-21,19,10
SA,2022-01-22,18,7
SA,2022-01-23,18,7
SA,2022-01-24,20,8
SA,2022-01-25,8,16
SA,2022-01-26,18,11
SA,2022-01-27,19,10
SA,2022-01-28,8,14
SA,2022-01-29,1,9
SA,2022-01-30,12,7
SA,2022-01-31,17,7
SA,2022-02-01,0,14
SA,2022-02-02,23,9
SA,2022-02-03,6,13
SA,2022-02-04,19,9
SA,2022-02-05,19,9
SA,2022-02-06,19,9
SA,2022-02-07,18,10
SA,2022-02-08,12,9
SA,2022-02-09,6,14
SA,2022-02-10,5,13
SA,2022-02-11,19,9
SA,2022-02-12,18,9
SA,2022-02-13,18,8
SA,2022-02-14,18,12
SA,2022-02-15,11,15
SA,2022-02-16,6,13
SA,2022-02-17,18,15
SA,2022-02-18,19,13
SA,2022-02-19,23,14
SA,2022-02-20,0,13
SA,2022-02-21,20,14
SA,2022-02-22,18,11
SA,2022-02-23,14,9
SA,2022-02-24,6,10
SA,2022-02-25,6,9
SA,2022-02-26,6,11
SA,2022-02-27,18,12
SA,2022-02-28,6,16
SA,2022-03-01,7,15
SA,2022-03-02,6,10
SA,2022-03-03,11,9
SA,2022-03-04,8,22
SA,2022-03-05,0,13
SA,2022-03-06,19,13
SA,2022-03-07,6,15
SA,2022-03-08,6,11
SA,2022-03-09,18,12
SA,2022-03-10,18,11
SA,2022-03-11,6,14
SA,2022-03-12,18,12
SA,2022-03-13,17,10
SA,2022-03-14,12,10
SA,2022-03-15,15,22
SA,2022-03-16,15,9
SA,2022-03-17,17,1
SA,2022-03-18,18,11
SA,2022-03-19,18,9
SA,2022-03-20,18,10
SA,2022-03-21,19,10
SA,2022-03-22,6,11
SA,2022-03-23,17,10
SA,2022-03-24,6,15
SA,2022-03-25,6,12
SA,2022-03-26,18,11
SA,2022-03-27,17,11
SA,2022-03-28,6,13
SA,2022-03-29,7,14
SA,2022-03-30,6,12
